,Customer ID,City Code,Accomodation Ownership,Age,Married_Insured,Plan Code,Policy Duration,Policy Type,Policy Category,Premium Amount,Response,customer_lifetime,isLoyal,premium_lifetime,purchase_frequency,prodScore,premium_LTYes,premium_LTNo,numProdTried,impression
4238,85199,C1,Owned,65,3,X2,14+,3,21,15957.0,1,45,1,29275.0,2,"{'X2': 1.5, 'X1': -1.5}",15957.0,13318.0,2,0.0
4239,85536,C1,Owned,65,2,X6,13.0,3,18,28801.0,1,46,1,86454.0,4,"{'X6': 1.5, 'X1': 1.5, 'X3': -1.5, 'X2': 1.5}",68123.0,18331.0,4,3.0
4240,82339,C15,Owned,65,2,X1,14+,1,12,18500.0,1,16,1,77132.0,3,"{'X1': 0.5, 'X4': -1.5}",18500.0,58632.0,2,-1.0
4241,77689,C7,Rented,65,2,X6,2.0,3,14,20663.0,0,22,1,102926.0,4,"{'X6': -1.5, 'X1': -0.5}",25031.0,77895.0,2,-2.0
4242,81643,C10,Owned,65,2,X6,3.0,1,16,16863.0,1,29,1,50195.0,2,"{'X6': 1.5, 'X1': 1.5}",50195.0,0.0,2,3.0
4243,88035,C7,Rented,65,2,X6,10.0,1,1,28783.0,0,21,1,49191.0,2,"{'X6': -1.5, 'X4': -1.5}",0.0,49191.0,2,-3.0
4244,75185,C16,Owned,65,2,X1,10.0,2,17,10281.0,1,0,0,10281.0,1,{'X1': 1.5},10281.0,0.0,1,1.5
4245,76603,C4,Rented,65,2,X1,10.0,2,10,13231.0,0,36,1,135636.0,4,"{'X1': -1.5, 'X2': 1.5, 'X4': -1.5, 'X6': -1.5}",38536.0,97100.0,4,-3.0
4246,70033,C1,Owned,65,2,X3,1.0,3,17,23975.0,1,18,1,44347.0,2,"{'X3': 1.5, 'X1': 1.5}",44347.0,0.0,2,3.0
4247,75155,C12,Owned,65,3,X1,1.0,2,20,48840.0,1,0,0,48840.0,1,{'X1': 1.5},48840.0,0.0,1,1.5
4248,79204,C19,Owned,65,2,X2,3.0,2,19,17534.0,0,29,1,66764.0,2,"{'X2': -1.5, 'X1': -1.5}",0.0,66764.0,2,-3.0
4249,75119,C9,Owned,65,3,X3,1.0,3,18,23433.0,0,43,1,58802.0,2,{'X3': -0.5},35369.0,23433.0,1,-0.5
4250,88915,C2,Owned,65,2,X2,1.0,3,21,36952.0,1,33,1,82977.0,3,"{'X2': 1.5, 'X3': -1.5, 'X1': 1.5}",59194.0,23783.0,3,1.5
4251,87892,C4,Owned,65,2,X2,1.0,3,18,33674.0,1,43,1,78407.0,2,"{'X2': 1.5, 'X4': 1.5}",78407.0,0.0,2,3.0
4252,71038,C14,Rented,65,2,X1,8.0,1,19,18864.0,1,39,1,72620.0,3,"{'X1': 0.5, 'X3': -1.5}",18864.0,53756.0,2,-1.0
4253,88448,C4,Rented,65,2,X1,2.0,1,19,33817.0,1,44,1,100386.0,3,"{'X1': 2.5, 'X3': -1.5}",61194.0,39192.0,2,1.0
4254,83557,C1,Rented,65,2,X3,1.0,3,21,12392.0,1,33,1,60740.0,2,{'X3': 0.5},12392.0,48348.0,1,0.5
4255,77363,C6,Rented,65,2,X1,5.0,1,21,13453.0,0,4,1,49084.0,2,"{'X1': -1.5, 'X2': -1.5}",0.0,49084.0,2,-3.0
4256,82601,C1,Owned,65,3,X2,10.0,3,19,21392.0,0,31,1,56891.0,3,"{'X2': -1.5, 'X1': -2.5}",0.0,56891.0,2,-4.0
4257,89217,C7,Owned,65,3,X2,14+,2,21,20219.0,0,0,0,20219.0,1,{'X2': -1.5},0.0,20219.0,1,-1.5
4258,78848,C1,Owned,65,2,X1,14+,3,22,49599.0,0,33,1,77574.0,3,{'X1': -3.5},0.0,77574.0,1,-3.5
4259,75023,C15,Owned,65,2,X1,3.0,2,22,13982.0,1,42,1,129003.0,4,"{'X1': 2.5, 'X2': -1.5, 'X5': 1.5}",102016.0,26987.0,3,2.5
4260,86076,C13,Owned,65,2,X2,1.0,3,21,26529.0,0,0,0,26529.0,1,{'X2': -1.5},0.0,26529.0,1,-1.5
4261,85651,C27,Owned,65,2,X2,14+,3,4,40467.0,0,34,1,63601.0,2,{'X2': -2.5},0.0,63601.0,1,-2.5
4262,81447,C10,Owned,65,2,X3,6.0,2,21,31496.0,0,35,1,77516.0,2,{'X3': -0.5},46020.0,31496.0,1,-0.5
4263,77003,C19,Owned,65,2,X2,1.0,1,1,32003.0,0,0,0,32003.0,1,{'X2': -1.5},0.0,32003.0,1,-1.5
4264,74554,C1,Owned,65,2,X1,12.0,1,5,41991.0,0,15,1,57448.0,2,"{'X1': -1.5, 'X2': 1.5}",15457.0,41991.0,2,0.0
4265,84794,C2,Rented,65,2,X2,1.0,3,18,39335.0,1,34,1,49463.0,2,{'X2': 0.5},39335.0,10128.0,1,0.5
4266,77803,C1,Owned,65,3,X1,8.0,3,7,46369.0,0,29,1,92609.0,3,"{'X1': -1.5, 'X2': -0.5}",22759.0,69850.0,2,-2.0
4267,74435,C19,Owned,65,2,X1,14+,2,19,45740.0,1,8,1,97623.0,3,"{'X1': 2.5, 'X3': 1.5}",97623.0,0.0,2,4.0
4268,80719,C4,Owned,65,3,X2,7.0,3,22,37096.0,0,3,1,58647.0,2,"{'X2': -1.5, 'X3': -1.5}",0.0,58647.0,2,-3.0
4269,83174,C6,Rented,65,2,X1,14+,3,21,43800.0,0,42,1,122603.0,3,{'X1': -1.5},49525.0,73078.0,1,-1.5
4270,87783,C1,Owned,65,3,X1,14+,3,8,46832.0,1,43,1,150007.0,5,"{'X1': 2.5, 'X4': 1.5, 'X3': 1.5, 'X6': 1.5}",150007.0,0.0,4,7.0
4271,73731,C4,Owned,65,2,X3,10.0,3,21,44124.0,1,25,1,126384.0,3,"{'X3': 1.5, 'X2': -1.5, 'X5': 1.5}",82802.0,43582.0,3,1.5
4272,80756,C4,Owned,65,2,X3,5.0,1,22,44196.0,1,0,0,44196.0,1,{'X3': 1.5},44196.0,0.0,1,1.5
4273,72182,C12,Owned,65,3,X1,6.0,4,17,33493.0,1,30,1,73394.0,2,"{'X1': 1.5, 'X4': -1.5}",33493.0,39901.0,2,0.0
4274,75452,C1,Owned,65,2,X2,7.0,3,22,46249.0,0,18,1,86451.0,2,"{'X2': -1.5, 'X4': 1.5}",40202.0,46249.0,2,0.0
4275,85634,C2,Owned,65,2,X6,14+,4,15,15719.0,1,32,1,77533.0,3,"{'X6': 1.5, 'X3': -1.5, 'X2': -1.5}",15719.0,61814.0,3,-1.5
4276,78265,C4,Owned,65,3,X2,5.0,3,7,36408.0,0,34,1,102002.0,3,"{'X2': -1.5, 'X4': 1.5, 'X3': -1.5}",32799.0,69203.0,3,-1.5
4277,85915,C1,Owned,65,2,X2,2.0,4,22,26338.0,0,33,1,40412.0,2,"{'X2': -1.5, 'X3': 1.5}",14074.0,26338.0,2,0.0
4278,87405,C24,Owned,65,3,X6,3.0,3,12,43468.0,1,43,1,100475.0,3,"{'X6': 1.5, 'X2': -1.5, 'X3': -1.5}",43468.0,57007.0,3,-1.5
4279,88620,C8,Owned,65,2,X1,8.0,4,17,32564.0,1,37,1,107561.0,3,{'X1': 1.5},75358.0,32203.0,1,1.5
4280,85314,C1,Owned,65,2,X1,2.0,2,17,40492.0,0,16,1,77389.0,2,{'X1': -2.5},0.0,77389.0,1,-2.5
4281,78402,C6,Owned,65,2,X3,3.0,3,1,20378.0,0,0,0,20378.0,1,{'X3': -1.5},0.0,20378.0,1,-1.5
4282,80551,C5,Owned,65,2,X1,6.0,2,20,33804.0,0,0,0,33804.0,1,{'X1': -1.5},0.0,33804.0,1,-1.5
4283,74988,C1,Owned,65,2,X1,3.0,4,18,34971.0,0,0,0,34971.0,1,{'X1': -1.5},0.0,34971.0,1,-1.5
4284,72204,C1,Owned,65,2,X2,4.0,4,22,37399.0,1,4,1,86152.0,2,"{'X2': 1.5, 'X1': -1.5}",37399.0,48753.0,2,0.0
4285,84920,C1,Owned,65,2,X1,14+,3,18,13516.0,1,0,0,13516.0,1,{'X1': 1.5},13516.0,0.0,1,1.5
4286,74515,C12,Rented,65,3,X2,7.0,2,22,41143.0,0,6,1,73329.0,2,{'X2': -2.5},0.0,73329.0,1,-2.5
4287,86471,C1,Owned,65,3,X3,8.0,1,19,43550.0,0,23,1,106617.0,3,"{'X3': -2.5, 'X2': -1.5}",0.0,106617.0,2,-4.0
4288,73340,C24,Rented,65,2,X1,7.0,1,19,18657.0,1,4,1,66889.0,2,"{'X1': 1.5, 'X4': -1.5}",18657.0,48232.0,2,0.0
4289,87351,C2,Owned,65,3,X6,7.0,3,21,20095.0,0,45,1,63559.0,2,"{'X6': -1.5, 'X3': 1.5}",43464.0,20095.0,2,0.0
4290,79185,C18,Rented,65,2,X4,5.0,2,20,34761.0,0,0,0,34761.0,1,{'X4': -1.5},0.0,34761.0,1,-1.5
4291,77556,C2,Rented,65,2,X1,4.0,3,3,27048.0,1,45,1,37219.0,2,"{'X1': 1.5, 'X2': 1.5}",37219.0,0.0,2,3.0
4292,80407,C2,Rented,65,2,X1,2.0,4,15,22066.0,1,0,0,22066.0,1,{'X1': 1.5},22066.0,0.0,1,1.5
4293,87416,C33,Owned,65,2,X1,14+,2,7,38951.0,0,21,1,58401.0,2,"{'X1': -1.5, 'X3': -1.5}",0.0,58401.0,2,-3.0
4294,71217,C1,Owned,65,2,X2,14+,3,18,24854.0,0,36,1,80288.0,4,"{'X2': -2.5, 'X1': -0.5}",21486.0,58802.0,2,-3.0
4295,79502,C2,Owned,65,2,X4,1.0,3,14,37283.0,1,31,1,62029.0,2,"{'X4': 1.5, 'X2': -1.5}",37283.0,24746.0,2,0.0
4296,82674,C2,Rented,65,2,X1,9.0,3,11,13700.0,1,18,1,52774.0,2,"{'X1': 1.5, 'X2': -1.5}",13700.0,39074.0,2,0.0
4297,86052,C24,Owned,65,3,X2,14+,2,19,33360.0,0,0,0,33360.0,1,{'X2': -1.5},0.0,33360.0,1,-1.5
4298,89105,C6,Rented,65,2,X4,5.0,1,20,43272.0,0,18,1,74151.0,2,"{'X4': -1.5, 'X2': -1.5}",0.0,74151.0,2,-3.0
4299,85383,C4,Rented,65,2,X2,5.0,1,21,38993.0,0,0,0,38993.0,1,{'X2': -1.5},0.0,38993.0,1,-1.5
4300,76013,C2,Owned,65,3,X4,1.0,4,22,12010.0,0,38,1,66309.0,3,"{'X4': -1.5, 'X1': -2.5}",0.0,66309.0,2,-4.0
4301,85845,C2,Rented,65,2,X4,14+,4,3,32549.0,0,0,0,32549.0,1,{'X4': -1.5},0.0,32549.0,1,-1.5
4302,83055,C18,Rented,65,2,X3,2.0,2,2,25729.0,0,28,1,71384.0,3,"{'X3': -1.5, 'X1': -1.5, 'X2': 1.5}",20193.0,51191.0,3,-1.5
4303,80004,C1,Owned,65,2,X2,6.0,3,22,27276.0,0,27,1,73137.0,2,{'X2': -2.5},0.0,73137.0,1,-2.5
4304,79236,C19,Owned,65,3,X5,2.0,2,1,46922.0,0,0,0,46922.0,1,{'X5': -1.5},0.0,46922.0,1,-1.5
4305,81429,C1,Owned,65,2,X4,2.0,4,5,48374.0,0,34,1,61811.0,2,{'X4': -2.5},0.0,61811.0,1,-2.5
4306,70555,C8,Owned,65,2,X4,1.0,4,16,18142.0,0,39,1,67374.0,3,"{'X4': -0.5, 'X3': -1.5}",29706.0,37668.0,2,-2.0
4307,86121,C8,Owned,65,2,X8,14+,3,12,15587.0,0,0,0,15587.0,1,{'X8': -1.5},0.0,15587.0,1,-1.5
4308,72969,C1,Owned,65,3,X5,1.0,4,18,43160.0,1,2,1,84776.0,2,{'X5': 0.5},43160.0,41616.0,1,0.5
4309,81571,C3,Owned,65,2,X4,3.0,3,19,28708.0,0,0,0,28708.0,1,{'X4': -1.5},0.0,28708.0,1,-1.5
4310,82624,C33,Owned,65,2,X1,4.0,1,2,47734.0,0,0,0,47734.0,1,{'X1': -1.5},0.0,47734.0,1,-1.5
4311,78415,C19,Owned,65,2,X5,9.0,3,2,14947.0,0,35,1,58042.0,3,"{'X5': -1.5, 'X4': -2.5}",0.0,58042.0,2,-4.0
4312,84642,C2,Owned,65,3,X1,12.0,3,22,17006.0,0,41,1,56524.0,3,"{'X1': -1.5, 'X2': -1.5, 'X4': 1.5}",21665.0,34859.0,3,-1.5
4313,81005,C23,Owned,65,2,X6,10.0,2,13,41656.0,1,6,1,62951.0,2,"{'X6': 1.5, 'X2': -1.5}",41656.0,21295.0,2,0.0
4314,83007,C2,Owned,65,2,X2,8.0,3,21,46779.0,1,7,1,88699.0,2,"{'X2': 1.5, 'X1': -1.5}",46779.0,41920.0,2,0.0
4315,77261,C2,Owned,65,3,X3,2.0,3,21,13306.0,1,32,1,95056.0,3,"{'X3': 0.5, 'X4': -1.5}",13306.0,81750.0,2,-1.0
4316,77666,C2,Owned,65,3,X1,5.0,3,22,32764.0,0,8,1,79049.0,2,{'X1': -2.5},0.0,79049.0,1,-2.5
4317,84965,C21,Rented,65,2,X3,14+,1,13,41279.0,0,17,1,78364.0,2,"{'X3': -1.5, 'X4': -1.5}",0.0,78364.0,2,-3.0
4318,84693,C16,Rented,65,2,X6,1.0,1,16,13732.0,0,49,1,117851.0,4,"{'X6': -1.5, 'X4': -1.5, 'X2': 2.5}",67231.0,50620.0,3,-0.5
4319,82034,C3,Owned,65,2,X1,3.0,1,19,15645.0,0,16,1,62752.0,3,"{'X1': -0.5, 'X2': -1.5}",11363.0,51389.0,2,-2.0
4320,70452,C8,Owned,65,2,X2,11.0,3,21,44739.0,0,40,1,130834.0,4,"{'X2': -2.5, 'X1': 0.5}",29757.0,101077.0,2,-2.0
4321,79360,C9,Owned,65,2,X1,1.0,2,20,22288.0,1,45,1,70211.0,3,"{'X1': 2.5, 'X2': 1.5}",70211.0,0.0,2,4.0
4322,72414,C17,Owned,65,2,X1,7.0,2,1,44010.0,0,0,0,44010.0,1,{'X1': -1.5},0.0,44010.0,1,-1.5
4323,78944,C3,Rented,65,1,X1,5.0,3,18,42315.0,0,49,1,150858.0,5,"{'X1': -0.5, 'X4': 0.5, 'X6': 1.5}",83816.0,67042.0,3,1.5
4324,79430,C2,Owned,65,3,X2,8.0,4,22,45119.0,0,45,1,80244.0,2,{'X2': -2.5},0.0,80244.0,1,-2.5
4325,72990,C3,Owned,65,2,X2,8.0,1,16,13384.0,0,31,1,78026.0,3,"{'X2': -1.5, 'X4': -2.5}",0.0,78026.0,2,-4.0
4326,73722,C1,Owned,65,2,X3,11.0,3,22,10566.0,1,23,1,58726.0,2,"{'X3': 1.5, 'X2': -1.5}",10566.0,48160.0,2,0.0
4327,81827,C6,Owned,65,3,X2,1.0,3,21,24853.0,0,42,1,77803.0,3,"{'X2': -1.5, 'X1': 2.5}",52950.0,24853.0,2,1.0
4328,87206,C17,Owned,65,2,X3,1.0,2,1,45691.0,0,13,1,57695.0,2,"{'X3': -1.5, 'X1': 1.5}",12004.0,45691.0,2,0.0
4329,87082,C12,Owned,65,2,X1,14+,3,15,43303.0,0,38,1,153326.0,4,"{'X1': -1.5, 'X3': -2.5, 'X5': -1.5}",0.0,153326.0,3,-5.5
4330,82481,C1,Rented,65,3,X2,14+,2,17,24235.0,1,0,0,24235.0,1,{'X2': 1.5},24235.0,0.0,1,1.5
4331,77644,C1,Owned,65,3,X2,5.0,3,21,34616.0,0,45,1,136803.0,4,"{'X2': -3.5, 'X3': -1.5}",0.0,136803.0,2,-5.0
4332,81832,C2,Owned,65,2,X2,2.0,3,21,29590.0,0,6,1,64354.0,3,"{'X2': -1.5, 'X1': -0.5}",13420.0,50934.0,2,-2.0
4333,89754,C1,Owned,65,3,X3,2.0,3,12,21726.0,0,19,1,48204.0,2,{'X3': -2.5},0.0,48204.0,1,-2.5
4334,89498,C1,Owned,65,3,X2,14+,3,19,41460.0,0,6,1,81059.0,2,"{'X2': -1.5, 'X4': -1.5}",0.0,81059.0,2,-3.0
4335,82138,C12,Owned,65,2,X1,3.0,3,16,40810.0,0,37,1,81970.0,2,{'X1': -0.5},41160.0,40810.0,1,-0.5
4336,83698,C1,Rented,65,3,X3,3.0,1,16,24486.0,1,42,1,93729.0,3,"{'X3': 2.5, 'X1': -1.5}",62376.0,31353.0,2,1.0
4337,85743,C4,Owned,65,2,X2,3.0,3,18,31655.0,0,44,1,48155.0,2,"{'X2': -1.5, 'X1': -1.5}",0.0,48155.0,2,-3.0
4338,70046,C16,Rented,65,3,X1,3.0,1,16,22275.0,1,47,1,87715.0,3,"{'X1': 1.5, 'X6': 1.5, 'X2': 1.5}",87715.0,0.0,3,4.5
4339,71598,C3,Rented,65,2,X2,10.0,1,12,37385.0,0,0,0,37385.0,1,{'X2': -1.5},0.0,37385.0,1,-1.5
4340,70442,C32,Owned,65,2,X7,14+,4,22,43282.0,1,15,1,62646.0,2,"{'X7': 1.5, 'X2': -1.5}",43282.0,19364.0,2,0.0
4341,85461,C3,Owned,65,2,X1,6.0,3,18,11515.0,0,33,1,164377.0,6,"{'X1': -0.5, 'X3': -1.5, 'X4': -0.5, 'X2': -1.5}",64924.0,99453.0,4,-4.0
4342,83269,C1,Owned,65,3,X3,10.0,1,16,32198.0,0,0,0,32198.0,1,{'X3': -1.5},0.0,32198.0,1,-1.5
4343,88161,C3,Owned,65,3,X1,9.0,4,17,49605.0,1,0,0,49605.0,1,{'X1': 1.5},49605.0,0.0,1,1.5
4344,70309,C1,Owned,65,2,X5,14.0,2,22,12770.0,1,0,0,12770.0,1,{'X5': 1.5},12770.0,0.0,1,1.5
4345,70324,C2,Owned,65,2,X4,2.0,3,14,23957.0,0,40,1,125757.0,4,"{'X4': -1.5, 'X3': 1.5, 'X1': -2.5}",49863.0,75894.0,3,-2.5
4346,83573,C4,Owned,65,2,X2,14+,3,8,46491.0,0,0,0,46491.0,1,{'X2': -1.5},0.0,46491.0,1,-1.5
4347,87527,C18,Owned,65,2,X4,2.0,2,20,19589.0,1,41,1,54065.0,3,"{'X4': 1.5, 'X2': -1.5, 'X1': 1.5}",32510.0,21555.0,3,1.5
4348,70584,C3,Owned,65,2,X3,2.0,3,9,32449.0,0,10,1,57059.0,2,"{'X3': -1.5, 'X2': 1.5}",24610.0,32449.0,2,0.0
4349,73255,C1,Owned,65,2,X7,1.0,4,16,23524.0,0,0,0,23524.0,1,{'X7': -1.5},0.0,23524.0,1,-1.5
4350,86450,C1,Owned,65,2,X4,6.0,3,18,12080.0,1,7,1,23606.0,2,"{'X4': 1.5, 'X1': 1.5}",23606.0,0.0,2,3.0
4351,83851,C21,Owned,65,2,X1,6.0,3,14,30926.0,0,0,0,30926.0,1,{'X1': -1.5},0.0,30926.0,1,-1.5
4352,84762,C5,Owned,65,2,X1,10.0,3,18,24942.0,0,0,0,24942.0,1,{'X1': -1.5},0.0,24942.0,1,-1.5
4353,81108,C10,Owned,65,2,X2,7.0,4,11,38357.0,0,12,1,118970.0,3,"{'X2': -1.5, 'X4': -0.5}",34634.0,84336.0,2,-2.0
4354,79877,C1,Owned,65,2,X1,9.0,3,21,16199.0,0,40,1,164031.0,6,"{'X1': -1.5, 'X4': 1.5, 'X3': -2.5}",74494.0,89537.0,3,-2.5
4355,79197,C1,Owned,65,3,X5,14+,4,18,18668.0,0,0,0,18668.0,1,{'X5': -1.5},0.0,18668.0,1,-1.5
4356,72501,C13,Rented,64,2,X2,5.0,1,20,37840.0,0,0,0,37840.0,1,{'X2': -1.5},0.0,37840.0,1,-1.5
4357,80585,C27,Owned,64,2,X4,2.0,4,17,37715.0,1,45,1,75142.0,2,"{'X4': 1.5, 'X1': 1.5}",75142.0,0.0,2,3.0
4358,76724,C2,Owned,64,3,X1,11.0,3,3,20436.0,1,0,0,20436.0,1,{'X1': 1.5},20436.0,0.0,1,1.5
4359,75254,C13,Owned,64,2,X1,14+,3,12,14697.0,0,1,1,47223.0,2,"{'X1': -1.5, 'X2': 1.5}",32526.0,14697.0,2,0.0
4360,88675,C1,Owned,64,2,X3,2.0,1,16,10069.0,0,0,0,10069.0,1,{'X3': -1.5},0.0,10069.0,1,-1.5
4361,77120,C10,Owned,64,2,X5,14+,4,22,21174.0,1,37,1,69146.0,3,"{'X5': 1.5, 'X2': 0.5}",57928.0,11218.0,2,2.0
4362,70813,C1,Owned,64,2,X3,5.0,3,18,32223.0,0,35,1,45258.0,2,"{'X3': -1.5, 'X1': -1.5}",0.0,45258.0,2,-3.0
4363,74298,C1,Owned,64,2,X1,5.0,3,22,27952.0,0,45,1,66599.0,2,"{'X1': -1.5, 'X2': -1.5}",0.0,66599.0,2,-3.0
4364,78305,C7,Owned,64,3,X2,1.0,3,19,18054.0,1,46,1,138776.0,5,"{'X2': 1.5, 'X1': -2.5, 'X6': -1.5, 'X4': -1.5}",18054.0,120722.0,4,-4.0
4365,81844,C1,Owned,64,2,X2,6.0,3,19,37581.0,0,0,0,37581.0,1,{'X2': -1.5},0.0,37581.0,1,-1.5
4366,79819,C7,Owned,64,3,X3,14+,2,21,44750.0,0,28,1,85104.0,2,"{'X3': -1.5, 'X1': 1.5}",40354.0,44750.0,2,0.0
4367,73568,C2,Owned,64,3,X1,1.0,4,17,39895.0,0,16,1,113542.0,3,"{'X1': -1.5, 'X2': 1.5, 'X3': -1.5}",28738.0,84804.0,3,-1.5
4368,80637,C1,Rented,64,2,X2,6.0,3,5,12902.0,0,26,1,64414.0,3,"{'X2': -0.5, 'X3': -1.5}",22435.0,41979.0,2,-2.0
4369,87397,C11,Owned,64,2,X3,5.0,3,20,48810.0,0,0,0,48810.0,1,{'X3': -1.5},0.0,48810.0,1,-1.5
4370,89125,C6,Rented,64,2,X3,1.0,3,15,43140.0,1,32,1,118115.0,3,"{'X3': 0.5, 'X2': -1.5}",43140.0,74975.0,2,-1.0
4371,74086,C1,Owned,64,2,X4,10.0,3,8,16321.0,1,0,0,16321.0,1,{'X4': 1.5},16321.0,0.0,1,1.5
4372,78483,C1,Owned,64,2,X7,4.0,3,5,23054.0,0,0,0,23054.0,1,{'X7': -1.5},0.0,23054.0,1,-1.5
4373,71544,C5,Rented,64,3,X2,14+,4,8,22411.0,0,20,1,66268.0,2,{'X2': -0.5},43857.0,22411.0,1,-0.5
4374,83134,C2,Owned,64,3,X4,12.0,3,21,32773.0,0,38,1,43291.0,2,"{'X4': -1.5, 'X1': -1.5}",0.0,43291.0,2,-3.0
4375,74941,C7,Owned,64,2,X2,14+,3,21,35918.0,0,0,0,35918.0,1,{'X2': -1.5},0.0,35918.0,1,-1.5
4376,77576,C6,Owned,64,3,X1,2.0,3,18,45860.0,0,32,1,96763.0,3,"{'X1': -2.5, 'X5': -1.5}",0.0,96763.0,2,-4.0
4377,84336,C1,Owned,64,2,X2,1.0,3,19,31462.0,1,36,1,174170.0,6,"{'X2': 2.5, 'X4': -0.5, 'X1': 1.5, 'X5': -1.5}",103104.0,71066.0,4,2.0
4378,79758,C28,Owned,64,2,X2,8.0,3,21,25782.0,0,12,1,48862.0,2,"{'X2': -1.5, 'X1': -1.5}",0.0,48862.0,2,-3.0
4379,84627,C10,Owned,64,2,X6,3.0,3,22,36367.0,0,25,1,160402.0,4,"{'X6': -1.5, 'X7': 1.5, 'X1': 0.5}",76236.0,84166.0,3,0.5
4380,74177,C1,Rented,64,3,X1,14.0,1,16,28027.0,1,9,1,68745.0,2,"{'X1': 1.5, 'X2': 1.5}",68745.0,0.0,2,3.0
4381,79058,C1,Owned,64,2,X2,1.0,3,18,42109.0,1,37,1,190057.0,5,"{'X2': 2.5, 'X3': 0.5, 'X4': -1.5}",108992.0,81065.0,3,1.5
4382,80846,C26,Rented,64,2,X1,1.0,3,19,18119.0,0,35,1,31493.0,2,{'X1': -2.5},0.0,31493.0,1,-2.5
4383,71868,C1,Owned,64,3,X1,1.0,3,17,39197.0,1,0,0,39197.0,1,{'X1': 1.5},39197.0,0.0,1,1.5
4384,85046,C17,Rented,64,3,X1,1.0,1,1,41111.0,0,0,0,41111.0,1,{'X1': -1.5},0.0,41111.0,1,-1.5
4385,79449,C1,Owned,64,3,X2,4.0,4,21,35400.0,0,5,1,79368.0,2,"{'X2': -1.5, 'X5': -1.5}",0.0,79368.0,2,-3.0
4386,81935,C1,Owned,64,2,X1,9.0,1,7,41441.0,0,19,1,88517.0,2,{'X1': -0.5},47076.0,41441.0,1,-0.5
4387,89454,C3,Owned,64,2,X2,1.0,3,15,19523.0,1,31,1,30746.0,2,"{'X2': 1.5, 'X1': 1.5}",30746.0,0.0,2,3.0
4388,70531,C1,Owned,64,2,X3,1.0,2,20,39342.0,1,12,1,60690.0,2,{'X3': 0.5},39342.0,21348.0,1,0.5
4389,86673,C2,Rented,64,2,X2,2.0,1,2,19218.0,0,38,1,79379.0,3,"{'X2': -0.5, 'X3': 1.5}",60161.0,19218.0,2,1.0
4390,70886,C1,Rented,64,3,X1,6.0,2,17,19753.0,0,0,0,19753.0,1,{'X1': -1.5},0.0,19753.0,1,-1.5
4391,86843,C30,Owned,64,3,X2,8.0,1,16,42311.0,0,16,1,56125.0,2,"{'X2': -1.5, 'X3': -1.5}",0.0,56125.0,2,-3.0
4392,76520,C7,Owned,64,2,X1,1.0,3,21,13791.0,1,3,1,55328.0,2,"{'X1': 1.5, 'X2': -1.5}",13791.0,41537.0,2,0.0
4393,86217,C1,Owned,64,3,X1,14+,4,8,49773.0,0,17,1,61673.0,2,"{'X1': -1.5, 'X4': -1.5}",0.0,61673.0,2,-3.0
4394,77493,C1,Owned,64,2,X3,13.0,3,20,33444.0,0,47,1,93681.0,3,"{'X3': -1.5, 'X1': -1.5, 'X2': -1.5}",0.0,93681.0,3,-4.5
4395,88971,C1,Owned,64,3,X4,14+,2,20,29117.0,0,0,0,29117.0,1,{'X4': -1.5},0.0,29117.0,1,-1.5
4396,88983,C1,Owned,64,3,X2,14+,1,15,13474.0,0,23,1,29667.0,2,"{'X2': -1.5, 'X3': 1.5}",16193.0,13474.0,2,0.0
4397,77203,C1,Rented,64,2,X1,7.0,1,19,11783.0,1,0,0,11783.0,1,{'X1': 1.5},11783.0,0.0,1,1.5
4398,86654,C24,Owned,64,2,X2,4.0,4,22,16268.0,0,21,1,63436.0,2,"{'X2': -1.5, 'X1': 1.5}",47168.0,16268.0,2,0.0
4399,81897,C24,Owned,64,2,X4,13.0,3,1,45761.0,0,39,1,55827.0,2,"{'X4': -1.5, 'X2': 1.5}",10066.0,45761.0,2,0.0
4400,87560,C17,Owned,64,2,X2,2.0,2,2,30771.0,0,0,0,30771.0,1,{'X2': -1.5},0.0,30771.0,1,-1.5
4401,89515,C2,Owned,64,2,X1,9.0,4,22,44845.0,1,0,0,44845.0,1,{'X1': 1.5},44845.0,0.0,1,1.5
4402,77124,C4,Rented,64,2,X1,5.0,1,2,29123.0,0,0,0,29123.0,1,{'X1': -1.5},0.0,29123.0,1,-1.5
4403,78770,C28,Owned,64,2,X5,2.0,1,2,47147.0,0,16,1,78125.0,2,"{'X5': -1.5, 'X2': -1.5}",0.0,78125.0,2,-3.0
4404,88003,C1,Owned,64,2,X3,6.0,2,16,10996.0,0,28,1,94328.0,3,"{'X3': -1.5, 'X4': -0.5}",36183.0,58145.0,2,-2.0
4405,73616,C1,Rented,64,2,X4,2.0,4,16,11439.0,1,42,1,57315.0,3,"{'X4': 1.5, 'X1': -0.5}",42264.0,15051.0,2,1.0
4406,73248,C1,Owned,64,3,X2,9.0,1,19,44290.0,1,0,0,44290.0,1,{'X2': 1.5},44290.0,0.0,1,1.5
4407,81151,C15,Owned,64,2,X2,14.0,1,22,19079.0,0,12,1,45344.0,2,"{'X2': -1.5, 'X1': 1.5}",26265.0,19079.0,2,0.0
4408,85120,C1,Owned,64,2,X1,14+,1,19,29992.0,1,0,0,29992.0,1,{'X1': 1.5},29992.0,0.0,1,1.5
